Unnamed: 0,Company Name,Location,Date,Year,Status Rocket,Status Mission
3375,CASC,China,Wed Mar 03,1971,StatusRetired,Success
3376,RVSN USSR,Kazakhstan,Wed Mar 03,1971,StatusRetired,Success
3377,RVSN USSR,Kazakhstan,Fri Feb 26,1971,StatusRetired,Success
3378,RVSN USSR,Kazakhstan,Thu Feb 25,1971,StatusRetired,Success
3379,ISAS,Japan,Sun Feb 21,1971,StatusRetired,Success
3380,RVSN USSR,Russia,Thu Feb 18,1971,StatusRetired,Success
3381,RVSN USSR,Russia,Wed Feb 17,1971,StatusRetired,Success
3382,ISAS,Japan,Tue Feb 16,1971,StatusRetired,Success
3383,RVSN USSR,Russia,Tue Feb 09,1971,StatusRetired,Success
3384,NASA,USA,Sun Jan 31,1971,StatusRetired,Success
3385,RVSN USSR,Russia,Tue Jan 26,1971,StatusRetired,Success
3386,General Dynamics,USA,Tue Jan 26,1971,StatusRetired,Success
3387,US Air Force,California,Thu Jan 21,1971,StatusRetired,Success
3388,RVSN USSR,Kazakhstan,Thu Jan 21,1971,StatusRetired,Success
3389,RVSN USSR,Russia,Wed Jan 20,1971,StatusRetired,Success
3390,RVSN USSR,Russia,Thu Jan 14,1971,StatusRetired,Success
3391,RVSN USSR,Kazakhstan,Tue Jan 12,1971,StatusRetired,Success
3392,RVSN USSR,Kazakhstan,Fri Dec 25,1970,StatusRetired,Success
3393,RVSN USSR,Russia,Tue Dec 22,1970,StatusRetired,Failure
3394,RVSN USSR,Russia,Fri Dec 18,1970,StatusRetired,Success
3395,RVSN USSR,Russia,Fri Dec 18,1970,StatusRetired,Success
3396,RVSN USSR,Russia,Wed Dec 16,1970,StatusRetired,Success
3397,RVSN USSR,Kazakhstan,Tue Dec 15,1970,StatusRetired,Success
3398,RVSN USSR,Russia,Sat Dec 12,1970,StatusRetired,Success
3399,CNES,French Guiana,Sat Dec 12,1970,StatusRetired,Success
3400,ASI,Kenya,Sat Dec 12,1970,StatusRetired,Success
3401,RVSN USSR,Russia,Thu Dec 10,1970,StatusRetired,Success
3402,RVSN USSR,Russia,Thu Dec 03,1970,StatusRetired,Success
3403,RVSN USSR,Kazakhstan,Wed Dec 02,1970,StatusRetired,Success
3404,RVSN USSR,Russia,Wed Dec 02,1970,StatusRetired,Success
3405,General Dynamics,USA,Mon Nov 30,1970,StatusRetired,Failure
3406,RVSN USSR,Russia,Fri Nov 27,1970,StatusRetired,Success
3407,RVSN USSR,Russia,Tue Nov 24,1970,StatusRetired,Success
3408,RVSN USSR,Kazakhstan,Tue Nov 24,1970,StatusRetired,Success
3409,RVSN USSR,Russia,Tue Nov 17,1970,StatusRetired,Success
3410,RVSN USSR,Kazakhstan,Wed Nov 11,1970,StatusRetired,Success
3411,RVSN USSR,Kazakhstan,Tue Nov 10,1970,StatusRetired,Success
3412,Martin Marietta,USA,Fri Nov 06,1970,StatusRetired,Partial Failure
3413,RAE,Australia,Mon Nov 02,1970,StatusRetired,Failure
3414,RVSN USSR,Russia,Fri Oct 30,1970,StatusRetired,Success
3415,RVSN USSR,Kazakhstan,Fri Oct 30,1970,StatusRetired,Success
3416,US Air Force,California,Fri Oct 23,1970,StatusRetired,Success
3417,RVSN USSR,Kazakhstan,Fri Oct 23,1970,StatusRetired,Success
3418,RVSN USSR,Kazakhstan,Tue Oct 20,1970,StatusRetired,Success
3419,RVSN USSR,Kazakhstan,Tue Oct 20,1970,StatusRetired,Success
3420,RVSN USSR,Russia,Fri Oct 16,1970,StatusRetired,Success
3421,RVSN USSR,Russia,Thu Oct 15,1970,StatusRetired,Success
3422,RVSN USSR,Russia,Wed Oct 14,1970,StatusRetired,Success
3423,RVSN USSR,Russia,Mon Oct 12,1970,StatusRetired,Success
3424,RVSN USSR,Kazakhstan,Fri Oct 09,1970,StatusRetired,Success
3425,RVSN USSR,Russia,Thu Oct 08,1970,StatusRetired,Success
3426,RVSN USSR,Kazakhstan,Thu Oct 08,1970,StatusRetired,Success
3427,RVSN USSR,Kazakhstan,Sat Oct 03,1970,StatusRetired,Success
3428,RVSN USSR,Kazakhstan,Thu Oct 01,1970,StatusRetired,Success
3429,RVSN USSR,Russia,Tue Sep 29,1970,StatusRetired,Success
3430,RVSN USSR,Kazakhstan,Fri Sep 25,1970,StatusRetired,Success
3431,RVSN USSR,Russia,Tue Sep 22,1970,StatusRetired,Success
3432,ISAS,Japan,Tue Sep 22,1970,StatusRetired,Failure
3433,RVSN USSR,Kazakhstan,Thu Sep 17,1970,StatusRetired,Success
3434,RVSN USSR,Russia,Wed Sep 16,1970,StatusRetired,Success
3435,RVSN USSR,Kazakhstan,Sat Sep 12,1970,StatusRetired,Success
3436,RVSN USSR,Russia,Tue Sep 08,1970,StatusRetired,Success
3437,General Dynamics,USA,Tue Sep 01,1970,StatusRetired,Success
3438,RVSN USSR,Kazakhstan,Sat Aug 29,1970,StatusRetired,Success
3439,RVSN USSR,Kazakhstan,Sat Aug 22,1970,StatusRetired,Partial Failure
3440,RVSN USSR,Russia,Thu Aug 20,1970,StatusRetired,Partial Failure
3441,RVSN USSR,Russia,Wed Aug 19,1970,StatusRetired,Success
3442,US Air Force,California,Tue Aug 18,1970,StatusRetired,Success
3443,RVSN USSR,Kazakhstan,Mon Aug 17,1970,StatusRetired,Success
3444,RVSN USSR,Russia,Mon Aug 10,1970,StatusRetired,Success
3445,RVSN USSR,Russia,Fri Aug 07,1970,StatusRetired,Success
3446,RVSN USSR,Russia,Fri Aug 07,1970,StatusRetired,Success
3447,RVSN USSR,Russia,Fri Jul 31,1970,StatusRetired,Success
3448,RVSN USSR,Kazakhstan,Tue Jul 28,1970,StatusRetired,Success
3449,RVSN USSR,Russia,Tue Jul 21,1970,StatusRetired,Failure
3450,RVSN USSR,Russia,Thu Jul 09,1970,StatusRetired,Success
3451,RVSN USSR,Kazakhstan,Tue Jul 07,1970,StatusRetired,Success
3452,RVSN USSR,Russia,Sat Jun 27,1970,StatusRetired,Failure
3453,RVSN USSR,Russia,Sat Jun 27,1970,StatusRetired,Success
3454,RVSN USSR,Kazakhstan,Fri Jun 26,1970,StatusRetired,Success
3455,RVSN USSR,Russia,Fri Jun 26,1970,StatusRetired,Success
3456,US Air Force,California,Thu Jun 25,1970,StatusRetired,Success
3457,RVSN USSR,Russia,Tue Jun 23,1970,StatusRetired,Success
3458,General Dynamics,USA,Fri Jun 19,1970,StatusRetired,Success
3459,RVSN USSR,Russia,Wed Jun 17,1970,StatusRetired,Success
3460,RVSN USSR,Russia,Sat Jun 13,1970,StatusRetired,Success
3461,RVSN USSR,Russia,Fri Jun 12,1970,StatusRetired,Success
3462,CECLES,Australia,Fri Jun 12,1970,StatusRetired,Failure
3463,RVSN USSR,Kazakhstan,Wed Jun 10,1970,StatusRetired,Success
3464,Roscosmos,Kazakhstan,Mon Jun 01,1970,StatusRetired,Success
3465,RVSN USSR,Russia,Fri May 22,1970,StatusRetired,Failure
3466,RVSN USSR,Kazakhstan,Wed May 20,1970,StatusRetired,Success
3467,RVSN USSR,Russia,Tue May 12,1970,StatusRetired,Success
3468,RVSN USSR,Russia,Tue Apr 28,1970,StatusRetired,Success
3469,RVSN USSR,Russia,Sat Apr 25,1970,StatusRetired,Success
3470,RVSN USSR,Russia,Fri Apr 24,1970,StatusRetired,Success
3471,CASC,China,Fri Apr 24,1970,StatusRetired,Success
3472,RVSN USSR,Russia,Thu Apr 23,1970,StatusRetired,Success
3473,US Air Force,California,Wed Apr 15,1970,StatusRetired,Success
3474,RVSN USSR,Russia,Wed Apr 15,1970,StatusRetired,Success
3475,NASA,USA,Sat Apr 11,1970,StatusRetired,Success
3476,RVSN USSR,Russia,Sat Apr 11,1970,StatusRetired,Success
3477,Martin Marietta,USA,Wed Apr 08,1970,StatusRetired,Success
3478,RVSN USSR,Kazakhstan,Wed Apr 08,1970,StatusRetired,Success
3479,RVSN USSR,Russia,Tue Apr 07,1970,StatusRetired,Success
3480,RVSN USSR,Russia,Fri Apr 03,1970,StatusRetired,Success
3481,RVSN USSR,Russia,Fri Mar 27,1970,StatusRetired,Success
3482,RVSN USSR,Russia,Wed Mar 18,1970,StatusRetired,Success
3483,RVSN USSR,Russia,Tue Mar 17,1970,StatusRetired,Partial Failure
3484,RVSN USSR,Russia,Fri Mar 13,1970,StatusRetired,Success
3485,CNES,French Guiana,Tue Mar 10,1970,StatusRetired,Success
3486,RVSN USSR,Russia,Wed Mar 04,1970,StatusRetired,Success
3487,RVSN USSR,Russia,Fri Feb 27,1970,StatusRetired,Success
3488,RVSN USSR,Russia,Tue Feb 17,1970,StatusRetired,Success
3490,RVSN USSR,Russia,Tue Feb 10,1970,StatusRetired,Success
3491,RVSN USSR,Kazakhstan,Fri Feb 06,1970,StatusRetired,Failure
3492,RVSN USSR,Russia,Fri Jan 30,1970,StatusRetired,Failure
3493,RVSN USSR,Russia,Wed Jan 21,1970,StatusRetired,Success
3494,RVSN USSR,Russia,Tue Jan 20,1970,StatusRetired,Success
3495,RVSN USSR,Russia,Fri Jan 16,1970,StatusRetired,Success
3496,RVSN USSR,Russia,Thu Jan 15,1970,StatusRetired,Success
3497,US Air Force,California,Wed Jan 14,1970,StatusRetired,Success
3498,RVSN USSR,Kazakhstan,Fri Jan 09,1970,StatusRetired,Success
3499,RVSN USSR,Russia,Sat Dec 27,1969,StatusRetired,Failure
3500,RVSN USSR,Russia,Thu Dec 25,1969,StatusRetired,Success
3501,RVSN USSR,Russia,Tue Dec 23,1969,StatusRetired,Success
3502,RVSN USSR,Kazakhstan,Tue Dec 23,1969,StatusRetired,Success
3503,RVSN USSR,Russia,Sat Dec 20,1969,StatusRetired,Success
3504,RVSN USSR,Russia,Thu Dec 11,1969,StatusRetired,Success
3505,RVSN USSR,Russia,Wed Dec 03,1969,StatusRetired,Success
3506,RVSN USSR,Kazakhstan,Fri Nov 28,1969,StatusRetired,Failure
3507,RVSN USSR,Russia,Mon Nov 24,1969,StatusRetired,Success
3508,RVSN USSR,Russia,Mon Nov 24,1969,StatusRetired,Success
3509,CASC,China,Sun Nov 16,1969,StatusRetired,Failure
3510,RVSN USSR,Kazakhstan,Sat Nov 15,1969,StatusRetired,Success
3511,NASA,USA,Fri Nov 14,1969,StatusRetired,Success
3512,RVSN USSR,Russia,Wed Nov 12,1969,StatusRetired,Success
3513,RVSN USSR,Russia,Tue Nov 04,1969,StatusRetired,Success
3514,Yuzhmash,Kazakhstan,Sat Nov 01,1969,StatusRetired,Success
3515,US Air Force,California,Fri Oct 24,1969,StatusRetired,Success
3516,RVSN USSR,Russia,Fri Oct 24,1969,StatusRetired,Success
3517,RVSN USSR,Kazakhstan,Fri Oct 24,1969,StatusRetired,Success
3518,RVSN USSR,Kazakhstan,Wed Oct 22,1969,StatusRetired,Failure
3519,RVSN USSR,Russia,Tue Oct 21,1969,StatusRetired,Success
3520,RVSN USSR,Russia,Sat Oct 18,1969,StatusRetired,Success
3521,RVSN USSR,Russia,Fri Oct 17,1969,StatusRetired,Success
3522,RVSN USSR,Russia,Tue Oct 14,1969,StatusRetired,Success
3523,RVSN USSR,Kazakhstan,Mon Oct 13,1969,StatusRetired,Success
3524,RVSN USSR,Kazakhstan,Sun Oct 12,1969,StatusRetired,Success
3525,RVSN USSR,Kazakhstan,Sat Oct 11,1969,StatusRetired,Success
3526,RVSN USSR,Russia,Mon Oct 06,1969,StatusRetired,Success
3527,RVSN USSR,Russia,Wed Sep 24,1969,StatusRetired,Success
3528,RVSN USSR,Kazakhstan,Tue Sep 23,1969,StatusRetired,Success
3530,RVSN USSR,Kazakhstan,Thu Sep 18,1969,StatusRetired,Success
3531,RVSN USSR,Kazakhstan,Mon Sep 15,1969,StatusRetired,Success
3532,RVSN USSR,Russia,Tue Sep 02,1969,StatusRetired,Success
3533,RVSN USSR,Kazakhstan,Fri Aug 29,1969,StatusRetired,Success
3534,US Air Force,California,Sat Aug 23,1969,StatusRetired,Success
3535,RVSN USSR,Russia,Fri Aug 22,1969,StatusRetired,Success
3536,RVSN USSR,Russia,Tue Aug 19,1969,StatusRetired,Success
3537,RVSN USSR,Kazakhstan,Sat Aug 16,1969,StatusRetired,Success
3538,RVSN USSR,Russia,Wed Aug 13,1969,StatusRetired,Success
3539,General Dynamics,USA,Tue Aug 12,1969,StatusRetired,Success
3540,RVSN USSR,Kazakhstan,Thu Aug 07,1969,StatusRetired,Success
3541,RVSN USSR,Kazakhstan,Wed Aug 06,1969,StatusRetired,Success
3542,RVSN USSR,Russia,Wed Jul 23,1969,StatusRetired,Failure
3543,RVSN USSR,Kazakhstan,Tue Jul 22,1969,StatusRetired,Success
3544,RVSN USSR,Russia,Tue Jul 22,1969,StatusRetired,Success
3545,NASA,USA,Wed Jul 16,1969,StatusRetired,Success
3546,RVSN USSR,Russia,Thu Jul 10,1969,StatusRetired,Success
3547,RVSN USSR,Kazakhstan,Thu Jul 03,1969,StatusRetired,Failure
3548,CECLES,Australia,Thu Jul 03,1969,StatusRetired,Failure
3549,RVSN USSR,Kazakhstan,Fri Jun 27,1969,StatusRetired,Success
3550,RVSN USSR,Kazakhstan,Tue Jun 24,1969,StatusRetired,Success
3551,RVSN USSR,Russia,Sun Jun 15,1969,StatusRetired,Success
3552,RVSN USSR,Kazakhstan,Sat Jun 14,1969,StatusRetired,Failure
3553,RVSN USSR,Russia,Thu Jun 12,1969,StatusRetired,Success
3554,US Air Force,California,Tue Jun 03,1969,StatusRetired,Success
3555,RVSN USSR,Russia,Tue Jun 03,1969,StatusRetired,Success
3556,RVSN USSR,Kazakhstan,Thu May 29,1969,StatusRetired,Success
3557,RVSN USSR,Russia,Tue May 27,1969,StatusRetired,Success
3558,Martin Marietta,USA,Fri May 23,1969,StatusRetired,Success
3559,RVSN USSR,Russia,Tue May 20,1969,StatusRetired,Success
3560,NASA,USA,Sun May 18,1969,StatusRetired,Success
3561,RVSN USSR,Russia,Tue May 13,1969,StatusRetired,Partial Failure
3562,RVSN USSR,Kazakhstan,Wed Apr 23,1969,StatusRetired,Success
3563,US Air Force,California,Tue Apr 15,1969,StatusRetired,Success
3564,RVSN USSR,Kazakhstan,Tue Apr 15,1969,StatusRetired,Success
3565,General Dynamics,USA,Sun Apr 13,1969,StatusRetired,Success
3566,RVSN USSR,Kazakhstan,Fri Apr 11,1969,StatusRetired,Success
3567,RVSN USSR,Russia,Wed Apr 09,1969,StatusRetired,Success
3568,RVSN USSR,Russia,Fri Apr 04,1969,StatusRetired,Success
3569,RVSN USSR,Russia,Fri Apr 04,1969,StatusRetired,Success
3570,RVSN USSR,Kazakhstan,Wed Apr 02,1969,StatusRetired,Failure
3571,RVSN USSR,Russia,Fri Mar 28,1969,StatusRetired,Success
3572,General Dynamics,USA,Thu Mar 27,1969,StatusRetired,Success
3573,RVSN USSR,Kazakhstan,Thu Mar 27,1969,StatusRetired,Failure
3574,RVSN USSR,Russia,Wed Mar 26,1969,StatusRetired,Failure
3575,RVSN USSR,Kazakhstan,Mon Mar 24,1969,StatusRetired,Success
3576,RVSN USSR,Russia,Sat Mar 22,1969,StatusRetired,Success
3577,General Dynamics,California,Tue Mar 18,1969,StatusRetired,Success
3578,RVSN USSR,Russia,Mon Mar 17,1969,StatusRetired,Success
3579,RVSN USSR,Russia,Sat Mar 15,1969,StatusRetired,Success
3580,RVSN USSR,Russia,Thu Mar 06,1969,StatusRetired,Success
3581,RVSN USSR,Russia,Wed Mar 05,1969,StatusRetired,Success
3582,RVSN USSR,Russia,Wed Mar 05,1969,StatusRetired,Success
3583,US Air Force,California,Tue Mar 04,1969,StatusRetired,Success
3584,NASA,USA,Mon Mar 03,1969,StatusRetired,Success
3585,RVSN USSR,Kazakhstan,Wed Feb 26,1969,StatusRetired,Success
3586,RVSN USSR,Russia,Tue Feb 25,1969,StatusRetired,Success
3587,General Dynamics,USA,Tue Feb 25,1969,StatusRetired,Success
3588,RVSN USSR,Kazakhstan,Fri Feb 21,1969,StatusRetired,Failure
3589,RVSN USSR,Kazakhstan,Wed Feb 19,1969,StatusRetired,Failure
3590,Martin Marietta,USA,Sun Feb 09,1969,StatusRetired,Success
3591,RVSN USSR,Russia,Fri Feb 07,1969,StatusRetired,Success
3592,RVSN USSR,Russia,Sat Feb 01,1969,StatusRetired,Failure
3593,RVSN USSR,Kazakhstan,Sat Jan 25,1969,StatusRetired,Failure
3594,RVSN USSR,Kazakhstan,Thu Jan 23,1969,StatusRetired,Success
3595,US Air Force,California,Wed Jan 22,1969,StatusRetired,Success
3596,RVSN USSR,Kazakhstan,Mon Jan 20,1969,StatusRetired,Failure
3597,RVSN USSR,Kazakhstan,Wed Jan 15,1969,StatusRetired,Success
3598,RVSN USSR,Kazakhstan,Tue Jan 14,1969,StatusRetired,Success
3599,RVSN USSR,Russia,Sun Jan 12,1969,StatusRetired,Success
3600,RVSN USSR,Kazakhstan,Fri Jan 10,1969,StatusRetired,Success
3601,RVSN USSR,Kazakhstan,Sun Jan 05,1969,StatusRetired,Success
3602,RVSN USSR,Russia,Thu Dec 26,1968,StatusRetired,Success
3603,NASA,USA,Sat Dec 21,1968,StatusRetired,Success
3604,RVSN USSR,Russia,Thu Dec 19,1968,StatusRetired,Success
3605,RVSN USSR,Kazakhstan,Mon Dec 16,1968,StatusRetired,Success
3606,RVSN USSR,Russia,Sat Dec 14,1968,StatusRetired,Success
3607,RVSN USSR,Kazakhstan,Tue Dec 10,1968,StatusRetired,Success
3608,General Dynamics,USA,Sat Dec 07,1968,StatusRetired,Success
3609,US Air Force,California,Wed Dec 04,1968,StatusRetired,Success
3610,RVSN USSR,Russia,Tue Dec 03,1968,StatusRetired,Success
3611,RVSN USSR,Russia,Sat Nov 30,1968,StatusRetired,Success
3612,RVSN USSR,Russia,Fri Nov 29,1968,StatusRetired,Success
3613,CECLES,Australia,Fri Nov 29,1968,StatusRetired,Success
3614,RVSN USSR,Russia,Thu Nov 21,1968,StatusRetired,Success
3615,RVSN USSR,Kazakhstan,Sat Nov 16,1968,StatusRetired,Success
3616,RVSN USSR,Russia,Wed Nov 13,1968,StatusRetired,Success
3617,RVSN USSR,Kazakhstan,Sun Nov 10,1968,StatusRetired,Success
3618,US Air Force,California,Wed Nov 06,1968,StatusRetired,Success
3619,RVSN USSR,Kazakhstan,Fri Nov 01,1968,StatusRetired,Success
3620,RVSN USSR,Kazakhstan,Thu Oct 31,1968,StatusRetired,Success
3621,RVSN USSR,Russia,Wed Oct 30,1968,StatusRetired,Success
3622,RVSN USSR,Kazakhstan,Sat Oct 26,1968,StatusRetired,Success
3623,RVSN USSR,Kazakhstan,Fri Oct 25,1968,StatusRetired,Success
3624,RVSN USSR,Kazakhstan,Sun Oct 20,1968,StatusRetired,Success
3625,RVSN USSR,Kazakhstan,Sat Oct 19,1968,StatusRetired,Success
3626,NASA,USA,Fri Oct 11,1968,StatusRetired,Success
3627,RVSN USSR,Russia,Fri Oct 11,1968,StatusRetired,Success
3628,RVSN USSR,Russia,Mon Oct 07,1968,StatusRetired,Partial Failure
3629,RVSN USSR,Kazakhstan,Sat Oct 05,1968,StatusRetired,Success
3630,RVSN USSR,Russia,Thu Oct 03,1968,StatusRetired,Success
3631,RVSN USSR,Kazakhstan,Wed Oct 02,1968,StatusRetired,Success
3632,Martin Marietta,USA,Thu Sep 26,1968,StatusRetired,Success
3633,RVSN USSR,Kazakhstan,Mon Sep 23,1968,StatusRetired,Success
3634,RVSN USSR,Russia,Fri Sep 20,1968,StatusRetired,Success
3635,RVSN USSR,Russia,Mon Sep 16,1968,StatusRetired,Success
3636,RVSN USSR,Kazakhstan,Sat Sep 14,1968,StatusRetired,Success
3637,RVSN USSR,Kazakhstan,Sat Sep 14,1968,StatusRetired,Success
3638,RVSN USSR,Kazakhstan,Thu Sep 05,1968,StatusRetired,Success
3639,RVSN USSR,Kazakhstan,Wed Aug 28,1968,StatusRetired,Success
3640,RVSN USSR,Russia,Tue Aug 27,1968,StatusRetired,Success
3641,RVSN USSR,Kazakhstan,Tue Aug 27,1968,StatusRetired,Success
3642,General Dynamics,California,Fri Aug 16,1968,StatusRetired,Failure
3643,General Dynamics,USA,Sat Aug 10,1968,StatusRetired,Partial Failure
3644,RVSN USSR,Kazakhstan,Fri Aug 09,1968,StatusRetired,Success
3645,US Air Force,California,Tue Aug 06,1968,StatusRetired,Success
3646,US Air Force,California,Tue Aug 06,1968,StatusRetired,Success
3647,General Dynamics,USA,Tue Aug 06,1968,StatusRetired,Success
3648,RVSN USSR,Kazakhstan,Tue Jul 30,1968,StatusRetired,Success
3649,RVSN USSR,Russia,Thu Jul 18,1968,StatusRetired,Success
3650,RVSN USSR,Russia,Tue Jul 16,1968,StatusRetired,Success
3651,General Dynamics,California,Thu Jul 11,1968,StatusRetired,Success
3652,RVSN USSR,Kazakhstan,Wed Jul 10,1968,StatusRetired,Success
3653,RVSN USSR,Kazakhstan,Fri Jul 05,1968,StatusRetired,Success
3654,RVSN USSR,Russia,Fri Jul 05,1968,StatusRetired,Success
3655,RVSN USSR,Russia,Wed Jun 26,1968,StatusRetired,Success
3656,RVSN USSR,Kazakhstan,Fri Jun 21,1968,StatusRetired,Success
3657,RVSN USSR,Kazakhstan,Tue Jun 18,1968,StatusRetired,Success
3658,RVSN USSR,Kazakhstan,Sat Jun 15,1968,StatusRetired,Failure
3659,Martin Marietta,USA,Thu Jun 13,1968,StatusRetired,Success
3660,RVSN USSR,Russia,Wed Jun 12,1968,StatusRetired,Success
3661,RVSN USSR,Russia,Tue Jun 11,1968,StatusRetired,Success
3662,US Air Force,California,Wed Jun 05,1968,StatusRetired,Success
3663,RVSN USSR,Russia,Tue Jun 04,1968,StatusRetired,Failure
3664,RVSN USSR,Kazakhstan,Tue Jun 04,1968,StatusRetired,Success
3665,RVSN USSR,Russia,Sat Jun 01,1968,StatusRetired,Success
3666,RVSN USSR,Russia,Thu May 30,1968,StatusRetired,Success
3667,RVSN USSR,Russia,Fri May 24,1968,StatusRetired,Success
3668,RVSN USSR,Russia,Tue May 07,1968,StatusRetired,Success
3669,RVSN USSR,Russia,Fri Apr 26,1968,StatusRetired,Success
3670,RVSN USSR,Kazakhstan,Thu Apr 25,1968,StatusRetired,Success
3671,RVSN USSR,Kazakhstan,Wed Apr 24,1968,StatusRetired,Partial Failure
3672,RVSN USSR,Kazakhstan,Mon Apr 22,1968,StatusRetired,Failure
3673,RVSN USSR,Kazakhstan,Sun Apr 21,1968,StatusRetired,Success
3674,RVSN USSR,Kazakhstan,Sat Apr 20,1968,StatusRetired,Success
3675,RVSN USSR,Russia,Thu Apr 18,1968,StatusRetired,Success
3676,RVSN USSR,Russia,Thu Apr 18,1968,StatusRetired,Success
3677,US Air Force,California,Wed Apr 17,1968,StatusRetired,Success
3678,RVSN USSR,Kazakhstan,Mon Apr 15,1968,StatusRetired,Success
3679,RVSN USSR,Kazakhstan,Sun Apr 14,1968,StatusRetired,Success
3680,RVSN USSR,Russia,Tue Apr 09,1968,StatusRetired,Success
3681,RVSN USSR,Kazakhstan,Sun Apr 07,1968,StatusRetired,Success
3682,General Dynamics,California,Sat Apr 06,1968,StatusRetired,Success
3683,NASA,USA,Thu Apr 04,1968,StatusRetired,Partial Failure
3684,RVSN USSR,Russia,Wed Apr 03,1968,StatusRetired,Success
3685,OKB-586,Kazakhstan,Thu Mar 28,1968,StatusRetired,Success
3686,RVSN USSR,Kazakhstan,Fri Mar 22,1968,StatusRetired,Success
3687,RVSN USSR,Kazakhstan,Thu Mar 21,1968,StatusRetired,Success
3688,RVSN USSR,Russia,Sat Mar 16,1968,StatusRetired,Success
3689,RVSN USSR,Russia,Thu Mar 14,1968,StatusRetired,Success
3690,US Air Force,California,Wed Mar 13,1968,StatusRetired,Success
3691,RVSN USSR,Russia,Wed Mar 06,1968,StatusRetired,Failure
3692,RVSN USSR,Russia,Tue Mar 05,1968,StatusRetired,Success
3693,RVSN USSR,Russia,Tue Mar 05,1968,StatusRetired,Success
3694,General Dynamics,USA,Mon Mar 04,1968,StatusRetired,Success
3695,RVSN USSR,Kazakhstan,Sat Mar 02,1968,StatusRetired,Partial Failure
3696,RVSN USSR,Russia,Tue Feb 20,1968,StatusRetired,Success
3697,RVSN USSR,Russia,Tue Feb 20,1968,StatusRetired,Success
3698,RVSN USSR,Kazakhstan,Wed Feb 07,1968,StatusRetired,Failure
3699,RVSN USSR,Kazakhstan,Tue Feb 06,1968,StatusRetired,Success
3700,NASA,USA,Mon Jan 22,1968,StatusRetired,Success
3701,RVSN USSR,Russia,Fri Jan 19,1968,StatusRetired,Success
3702,US Air Force,California,Thu Jan 18,1968,StatusRetired,Success
3703,RVSN USSR,Russia,Tue Jan 16,1968,StatusRetired,Success
3704,General Dynamics,USA,Sun Jan 07,1968,StatusRetired,Success
3705,RVSN USSR,Kazakhstan,Wed Dec 27,1967,StatusRetired,Success
3706,RVSN USSR,Russia,Tue Dec 26,1967,StatusRetired,Success
3707,RVSN USSR,Russia,Tue Dec 19,1967,StatusRetired,Success
3708,RVSN USSR,Russia,Sat Dec 16,1967,StatusRetired,Success
3709,US Air Force,California,Tue Dec 05,1967,StatusRetired,Success
3710,RVSN USSR,Russia,Sun Dec 03,1967,StatusRetired,Success
3711,AMBA,Australia,Wed Nov 29,1967,StatusRetired,Success
3712,RVSN USSR,Russia,Sat Nov 25,1967,StatusRetired,Success
3713,RVSN USSR,Russia,Thu Nov 23,1967,StatusRetired,Success
3714,RVSN USSR,Kazakhstan,Wed Nov 22,1967,StatusRetired,Failure
3715,RVSN USSR,Russia,Tue Nov 21,1967,StatusRetired,Success
3716,NASA,USA,Thu Nov 09,1967,StatusRetired,Success
3717,General Dynamics,USA,Tue Nov 07,1967,StatusRetired,Success
3718,General Dynamics,USA,Sun Nov 05,1967,StatusRetired,Success
3719,RVSN USSR,Russia,Fri Nov 03,1967,StatusRetired,Success
3720,RVSN USSR,Russia,Mon Oct 30,1967,StatusRetired,Success
3721,RVSN USSR,Kazakhstan,Mon Oct 30,1967,StatusRetired,Success
3722,RVSN USSR,Kazakhstan,Sat Oct 28,1967,StatusRetired,Success
3723,RVSN USSR,Kazakhstan,Fri Oct 27,1967,StatusRetired,Success
3724,RVSN USSR,Kazakhstan,Fri Oct 27,1967,StatusRetired,Success
3725,US Air Force,California,Wed Oct 25,1967,StatusRetired,Success
3726,RVSN USSR,Russia,Tue Oct 24,1967,StatusRetired,Success
3727,RVSN USSR,Kazakhstan,Sun Oct 22,1967,StatusRetired,Success
3728,RVSN USSR,Kazakhstan,Wed Oct 18,1967,StatusRetired,Success
3729,RVSN USSR,Kazakhstan,Mon Oct 16,1967,StatusRetired,Success
3730,OKB-586,Kazakhstan,Thu Oct 12,1967,StatusRetired,Success
3731,RVSN USSR,Russia,Wed Oct 11,1967,StatusRetired,Success
3732,RVSN USSR,Kazakhstan,Tue Oct 03,1967,StatusRetired,Success
3733,RVSN USSR,Kazakhstan,Wed Sep 27,1967,StatusRetired,Failure
3734,RVSN USSR,Russia,Wed Sep 27,1967,StatusRetired,Failure
3735,RVSN USSR,Russia,Tue Sep 26,1967,StatusRetired,Success
3736,RVSN USSR,Kazakhstan,Fri Sep 22,1967,StatusRetired,Success
3737,US Air Force,California,Tue Sep 19,1967,StatusRetired,Success
3738,RVSN USSR,Kazakhstan,Tue Sep 19,1967,StatusRetired,Success
3739,RVSN USSR,Kazakhstan,Sat Sep 16,1967,StatusRetired,Success
3740,RVSN USSR,Russia,Tue Sep 12,1967,StatusRetired,Success
3741,RVSN USSR,Russia,Mon Sep 11,1967,StatusRetired,Success
3742,General Dynamics,USA,Fri Sep 08,1967,StatusRetired,Success
3743,RVSN USSR,Russia,Fri Sep 01,1967,StatusRetired,Failure
3744,RVSN USSR,Kazakhstan,Thu Aug 31,1967,StatusRetired,Success
